'id'|'parent_id'|'name'|'original'|'level'|'count'
'145010'|'144607'|'Заказ продовольственных и хозяйственных товаров на дом'|'Заказ продовольственных, хозяйственных товаров на дом'|'2'|'1806'
'145011'|'144607'|'Интернет-магазины'|'Интернет-магазины'|'2'|'23'
'145012'|'144607'|'Картографическая продукция'|'Картографическая продукция'|'2'|'116'
'145013'|'144607'|'Комиссионные магазины'|'Комиссионные магазины'|'2'|'3878'
'145014'|'144607'|'Новогодние товары'|'Новогодние товары'|'2'|'3069'
'145015'|'144607'|'Рынки'|'Рынки'|'2'|'1558'
'145016'|'144607'|'Сборные и радиоуправляемые модели'|'Сборные, радиоуправляемые модели'|'2'|'1'
'145017'|'144607'|'Товары для творчества и рукоделия'|'Товары для творчества и рукоделия'|'2'|'9303'
'145018'|'144607'|'Универсальные магазины, торговые комплексы, центры и рынки'|''|'2'|'0'
'145019'|'144607'|'Цветы'|'Цветы'|'2'|'22414'
'145020'|'144607'|'Часы'|'Часы'|'2'|'40'
'145021'|'144607'|'Секс-шопы и эротические товары'|'Эротические товары'|'2'|'4664'
'145022'|'144607'|'Ювелирные изделия'|'Ювелирные изделия'|'2'|'13014'
'145023'|'144608'|'Авиабилеты'|'Авиабилеты'|'2'|'14711'
'145024'|'144608'|'Авиакомпании'|'Авиакомпании'|'2'|'446'
'145025'|'144608'|'Авиатехника и авиаоборудование'|'Авиатехника, авиаоборудование'|'2'|'262'
'145026'|'144608'|'Автобусные билеты'|'Автобусные билеты'|'2'|'689'
'145027'|'144608'|'Автовокзал'|'Автовокзал'|'2'|'258'
'145028'|'144608'|'Автоэкспертиза'|'Автоэкспертиза'|'2'|'4825'
'145029'|'144608'|'Аэропорт'|'Аэропорты'|'2'|'97'
'145030'|'144608'|'Гаражные кооперативы'|'Гаражные кооперативы'|'2'|'2291'
'145031'|'144608'|'Городские автогрузоперевозки'|'Городские автогрузоперевозки'|'2'|'13379'
'145032'|'144608'|'Железнодорожные билеты'|'Железнодорожные билеты'|'2'|'8643'
'145033'|'144608'|'Железнодорожные вокзалы и станции'|'Железнодорожные вокзалы и станции'|'2'|'595'
'145034'|'144608'|'Железнодорожные грузоперевозки'|'Железнодорожные грузоперевозки'|'2'|'5327'
'145035'|'144608'|'Заказ пассажирского легкового транспорта'|'Заказ пассажирского легкового транспорта'|'2'|'3693'
'145036'|'144608'|'Междугородные автогрузоперевозки'|'Междугородные автогрузоперевозки'|'2'|'17243'
'145037'|'144608'|'Международные грузоперевозки'|'Международные грузоперевозки'|'2'|'7063'
'145038'|'144608'|'Морские и речные грузоперевозки'|'Морские, речные грузоперевозки'|'2'|'2426'
'145039'|'144608'|'Мототехника'|'Мототехника'|'2'|'2256'
'145040'|'144608'|'Оформление купли-продажи автомобилей'|'Оформление купли-продажи автомобилей'|'2'|'2575'
'145041'|'144608'|'Пассажирские автотранспортные предприятия (патп)'|'Пассажирские автотранспортные предприятия (патп)'|'2'|'736'
'145042'|'144608'|'Продажа автобусов'|'Продажа автобусов'|'2'|'443'
'145043'|'144608'|'Продажа легковых и грузовых автомобилей'|''|'2'|'0'
'145044'|'144608'|'Продажа транспортных карт и проездных билетов'|''|'2'|'0'
'145045'|'144608'|'Прокат автотранспорта'|'Прокат автотранспорта'|'2'|'2951'
'145046'|'144608'|'Речной вокзал'|'Речной вокзал'|'2'|'21'
'145047'|'144608'|'Сельхозтехника'|'Сельхозтехника'|'2'|'2001'
'145048'|'144608'|'Спецавтотехника'|'Спецавтотехника'|'2'|'0'
'145049'|'144608'|'Спецтехника'|'Спецтехника'|'2'|'6511'
'145050'|'144608'|'Складское хранение и экспедирование грузов'|''|'2'|'2'
'145051'|'138554'|'Удобрения и бытовая химия'|''|'2'|'0'
'145052'|'138554'|'Фасовочное оборудование, пластиковая тара и гофротара'|''|'2'|'0'
'145053'|'138554'|'Изготовление и продажа теплиц'|'Изготовление, продажа теплиц'|'2'|'3'
'145054'|'138554'|'Календари, открытки и офисная бумага'|''|'2'|'0'
'145055'|'138554'|'Учебная литература, книги и канцелярские товары'|''|'2'|'0'
'145056'|'138554'|'Пакеты, одноразовая посуда и пленки'|''|'2'|'1'
'145057'|'138554'|'Пластиковая тара'|'Пластиковая тара'|'2'|'2010'
'145058'|'138554'|'Посуда'|'Посуда'|'2'|'13377'
'145059'|'138554'|'Хозяйственные, упаковочные и садово - огородные товары'|''|'2'|'2'
'145060'|'138554'|'Семена, посадочный и укрывной материал'|''|'2'|'0'
'145061'|'138554'|'Учебная литература, книги, канцелярские товары'|''|'2'|'0'
'145062'|'138554'|'Фасовочное оборудование'|'Фасовочно-упаковочное оборудование'|'2'|'674'
'145063'|'138577'|'Геодезическое оборудование'|'Геодезическое оборудование'|'2'|'471'
'145064'|'138577'|'Кабель и контрольно - измерительные приборы'|''|'2'|'0'
'145065'|'138577'|'Ремонт электродвигателей'|'Ремонт электродвигателей'|'2'|'669'
'145066'|'138577'|'Светотехника'|'Светотехника'|'2'|'18417'
'145067'|'138577'|'Электродвигатели и редукторы'|'Электродвигатели, редукторы'|'2'|'1713'
'145068'|'138577'|'Элементы питания, электронные компоненты и электроизоляционные материалы'|''|'2'|'0'
'145069'|'138577'|'Электронагревательное оборудование'|'Электронагревательное оборудование'|'2'|'3394'
'145070'|'138577'|'Электронные табло'|'Электронные табло'|'2'|'81'
'145071'|'138577'|'Электротехническая продукция'|'Электротехническая продукция'|'2'|'13321'
'145072'|'138577'|'Электроустановочная продукция'|'Электроустановочная продукция'|'2'|'7467'
